CHAMP1_POSITION,CHAMP2_POSITION,YEAR,SEASON,TEAM,CHAMP1_TAG,CHAMP2_TAG,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY,PERCENTDEFEAT
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Fighter', 'Mage']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Mage', 'Assassin']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Mage', 'Fighter']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Mage', 'Marksman']",9,5,14,0.6428571428571429,0.35714285714285715
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Mage', 'Support']",3,3,6,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Mage', 'Tank']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']",['Mage'],12,10,22,0.5454545454545454,0.45454545454545453
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Marksman', 'Fighter']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Marksman', 'Mage']",2,3,5,0.4,0.6
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']",['Marksman'],1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Blue,"['Mage', 'Fighter']","['Support', 'Mage']",6,1,7,0.8571428571428571,0.14285714285714285
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Assassin', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Assassin', 'Mage']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Fighter', 'Marksman']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Mage', 'Assassin']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Mage', 'Marksman']",5,1,6,0.8333333333333334,0.16666666666666666
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Mage', 'Support']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Mage', 'Tank']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']",['Mage'],3,3,6,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Marksman', 'Mage']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2015,Summer,Blue,"['Support', 'Fighter']","['Support', 'Mage']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Assassin', 'Fighter']",3,1,4,0.75,0.25
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Assassin', 'Mage']",0,5,5,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Fighter', 'Marksman']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Mage', 'Assassin']",2,2,4,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Mage', 'Marksman']",9,3,12,0.75,0.25
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Mage', 'Support']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Mage', 'Tank']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']",['Mage'],5,9,14,0.35714285714285715,0.6428571428571429
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Marksman', 'Mage']",2,0,2,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Support', 'Mage']",3,3,6,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Fighter']","['Tank', 'Mage']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Mage']","['Fighter', 'Assassin']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Mage']","['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Blue,"['Tank', 'Mage']","['Mage', 'Marksman']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Assassin', 'Fighter']",3,3,6,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Assassin', 'Mage']",2,0,2,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Fighter', 'Assassin']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Fighter', 'Mage']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Fighter', 'Marksman']",2,2,4,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Fighter', 'Support']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Mage', 'Assassin']",0,2,2,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Mage', 'Marksman']",5,11,16,0.3125,0.6875
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Mage', 'Support']",6,3,9,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']",['Mage'],14,26,40,0.35,0.65
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Marksman', 'Fighter']",0,2,2,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Marksman', 'Mage']",6,13,19,0.3157894736842105,0.6842105263157895
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Support', 'Mage']",3,2,5,0.6,0.4
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Fighter']","['Tank', 'Fighter']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Assassin', 'Fighter']",2,3,5,0.4,0.6
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Assassin', 'Mage']",1,5,6,0.16666666666666666,0.8333333333333334
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Fighter', 'Mage']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Fighter', 'Tank']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Mage', 'Assassin']",1,4,5,0.2,0.8
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Mage', 'Fighter']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Mage', 'Marksman']",1,5,6,0.16666666666666666,0.8333333333333334
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Mage', 'Support']",2,2,4,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Mage', 'Tank']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']",['Mage'],11,14,25,0.44,0.56
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Marksman', 'Mage']",5,6,11,0.45454545454545453,0.5454545454545454
JUNGLER,MID_LANER,2015,Summer,Red,"['Assassin', 'Mage']","['Support', 'Mage']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Assassin', 'Fighter']",0,4,4,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Assassin', 'Mage']",5,4,9,0.5555555555555556,0.4444444444444444
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Fighter', 'Assassin']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Fighter', 'Marksman']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Mage', 'Assassin']",3,2,5,0.6,0.4
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Mage', 'Marksman']",1,6,7,0.14285714285714285,0.8571428571428571
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Mage', 'Support']",1,6,7,0.14285714285714285,0.8571428571428571
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Mage', 'Tank']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']",['Mage'],4,9,13,0.3076923076923077,0.6923076923076923
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Marksman', 'Mage']",2,3,5,0.4,0.6
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Support', 'Mage']",1,5,6,0.16666666666666666,0.8333333333333334
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Assassin']","['Tank', 'Fighter']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Assassin', 'Fighter']",6,6,12,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Assassin', 'Mage']",10,11,21,0.47619047619047616,0.5238095238095238
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Fighter', 'Assassin']",9,8,17,0.5294117647058824,0.47058823529411764
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Fighter', 'Mage']",2,2,4,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Fighter', 'Marksman']",4,3,7,0.5714285714285714,0.42857142857142855
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Mage', 'Assassin']",9,3,12,0.75,0.25
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Mage', 'Fighter']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Mage', 'Marksman']",9,7,16,0.5625,0.4375
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Mage', 'Support']",9,7,16,0.5625,0.4375
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Mage', 'Tank']",3,2,5,0.6,0.4
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']",['Mage'],22,36,58,0.3793103448275862,0.6206896551724138
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Marksman', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Marksman', 'Mage']",19,8,27,0.7037037037037037,0.2962962962962963
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']",['Marksman'],1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Support', 'Mage']",5,8,13,0.38461538461538464,0.6153846153846154
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Tank', 'Fighter']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Mage']","['Tank', 'Mage']",1,4,5,0.2,0.8
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Assassin', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Assassin', 'Mage']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Fighter', 'Marksman']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Mage', 'Assassin']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Mage', 'Marksman']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Mage', 'Support']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']",['Mage'],2,2,4,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Marksman', 'Mage']",4,1,5,0.8,0.2
JUNGLER,MID_LANER,2015,Summer,Red,"['Fighter', 'Tank']","['Support', 'Mage']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Assassin', 'Fighter']",5,5,10,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Assassin', 'Mage']",8,9,17,0.47058823529411764,0.5294117647058824
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Fighter', 'Assassin']",0,3,3,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Fighter', 'Mage']",4,2,6,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Fighter', 'Marksman']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Mage', 'Assassin']",5,7,12,0.4166666666666667,0.5833333333333334
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Mage', 'Fighter']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Mage', 'Marksman']",17,12,29,0.5862068965517241,0.41379310344827586
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Mage', 'Support']",2,11,13,0.15384615384615385,0.8461538461538461
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Mage', 'Tank']",1,3,4,0.25,0.75
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],['Mage'],29,35,64,0.453125,0.546875
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Marksman', 'Mage']",10,14,24,0.4166666666666667,0.5833333333333334
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Support', 'Mage']",6,6,12,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,['Fighter'],"['Tank', 'Mage']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Assassin', 'Fighter']",3,0,3,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Assassin', 'Mage']",0,4,4,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Fighter', 'Assassin']",3,1,4,0.75,0.25
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Fighter', 'Mage']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Fighter', 'Marksman']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Fighter', 'Support']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Fighter', 'Tank']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']",['Fighter'],1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Mage', 'Assassin']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Mage', 'Fighter']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Mage', 'Marksman']",7,2,9,0.7777777777777778,0.2222222222222222
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Mage', 'Support']",8,3,11,0.7272727272727273,0.2727272727272727
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']",['Mage'],5,5,10,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Marksman', 'Mage']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Red,"['Mage', 'Fighter']","['Support', 'Mage']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Red,['Marksman'],"['Assassin', 'Mage']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,['Marksman'],"['Mage', 'Support']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,['Marksman'],['Mage'],0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Assassin', 'Mage']",2,0,2,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Fighter', 'Marksman']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Mage', 'Assassin']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Mage', 'Marksman']",3,4,7,0.42857142857142855,0.5714285714285714
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Mage', 'Support']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Mage', 'Tank']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']",['Mage'],2,3,5,0.4,0.6
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Marksman', 'Mage']",2,0,2,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Support', 'Fighter']","['Support', 'Mage']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Assassin', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Assassin', 'Mage']",6,4,10,0.6,0.4
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Fighter', 'Mage']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Fighter', 'Marksman']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Mage', 'Assassin']",1,4,5,0.2,0.8
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Mage', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Mage', 'Marksman']",5,5,10,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Mage', 'Support']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Mage', 'Tank']",2,2,4,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']",['Mage'],4,8,12,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Marksman', 'Fighter']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Marksman', 'Mage']",4,4,8,0.5,0.5
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Support', 'Mage']",3,1,4,0.75,0.25
JUNGLER,MID_LANER,2015,Summer,Red,"['Tank', 'Fighter']","['Tank', 'Mage']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Assassin', 'Fighter']",13,5,18,0.7222222222222222,0.2777777777777778
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Assassin', 'Mage']",7,1,8,0.875,0.125
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Fighter', 'Mage']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Fighter', 'Marksman']",0,3,3,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']",['Fighter'],5,3,8,0.625,0.375
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Mage', 'Assassin']",2,2,4,0.5,0.5
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Mage', 'Fighter']",2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Mage', 'Marksman']",12,7,19,0.631578947368421,0.3684210526315789
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Mage', 'Support']",8,4,12,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']",['Mage'],15,16,31,0.4838709677419355,0.5161290322580645
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Marksman', 'Fighter']",2,0,2,1.0,0.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Marksman', 'Mage']",5,4,9,0.5555555555555556,0.4444444444444444
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']",['Marksman'],7,6,13,0.5384615384615384,0.46153846153846156
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Fighter']","['Support', 'Mage']",15,10,25,0.6,0.4
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Mage']",['Fighter'],0,1,1,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Mage']","['Mage', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Mage']","['Mage', 'Support']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Mage']","['Marksman', 'Assassin']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Assassin', 'Mage']","['Support', 'Mage']",0,2,2,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Assassin', 'Fighter']",2,2,4,0.5,0.5
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Assassin', 'Mage']",7,2,9,0.7777777777777778,0.2222222222222222
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Fighter', 'Mage']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']",['Fighter'],0,1,1,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Mage', 'Assassin']",1,4,5,0.2,0.8
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Mage', 'Fighter']",1,3,4,0.25,0.75
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Mage', 'Marksman']",1,2,3,0.3333333333333333,0.6666666666666666
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Mage', 'Support']",2,2,4,0.5,0.5
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']",['Mage'],8,4,12,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Marksman', 'Fighter']",2,0,2,1.0,0.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Marksman', 'Mage']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']",['Marksman'],5,3,8,0.625,0.375
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Assassin']","['Support', 'Mage']",6,3,9,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Assassin', 'Fighter']",6,2,8,0.75,0.25
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Assassin', 'Mage']",10,5,15,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Fighter', 'Assassin']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']",['Fighter'],2,1,3,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Mage', 'Assassin']",6,4,10,0.6,0.4
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Mage', 'Fighter']",1,1,2,0.5,0.5
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Mage', 'Marksman']",11,8,19,0.5789473684210527,0.42105263157894735
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Mage', 'Support']",6,9,15,0.4,0.6
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']",['Mage'],9,13,22,0.4090909090909091,0.5909090909090909
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Marksman', 'Fighter']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Marksman', 'Mage']",4,2,6,0.6666666666666666,0.3333333333333333
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']",['Marksman'],11,13,24,0.4583333333333333,0.5416666666666666
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Mage']","['Support', 'Mage']",12,10,22,0.5454545454545454,0.45454545454545453
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Tank']","['Assassin', 'Fighter']",0,1,1,0.0,1.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Tank']","['Assassin', 'Mage']",1,0,1,1.0,0.0
JUNGLER,MID_LANER,2016,Spring,Blue,"['Fighter', 'Tank']","['Mage', 'Assassin']",0,1,1,0.0,1.0
